"product_id","product_release_id","product_name","roaster_id","product_created_at","release_created_at","roaster_tasting_notes_string","roaster_description"
112,82,Colombia Cusillo,19,2017-12-23 01:22:16.315,2017-12-29 02:58:37.713,"raspberry, marzipan, kit kat","This is a multi-producer lot from Cusillo, which is in the La Union municipality at the northern edges of the Narino Department. Formerly known as the La Union Cooperative, the reborn FUDAM Producers Association represents the small lot farmers that dot the area's high peaks. After wet processing at FUDAM, crops travel north towards Quindio for dry milling at the Armenia station."
113,528,Figurehead,21,2017-12-23 01:33:23.061,2018-10-17 14:03:36.480,sweet and balanced,
113,83,Figurehead,21,2017-12-23 01:33:23.061,2017-12-29 02:58:37.713,,A single-origin filter coffee for the people. Extremely sweet. Beautifully balanced.
113,1576,Figurehead,21,2017-12-23 01:33:23.061,2019-05-11 19:51:26.592,"Extremely sweet, beautifully balanced, always delicious",
114,3533,La Campanella,28,2017-12-23 02:02:27.468,2019-12-04 17:25:42.991,"Banana, mango, toffee",
114,84,La Campanella,28,2017-12-23 02:02:27.468,2017-12-29 02:58:37.713,"Apple jam, peach, toffee","La Campanella is De Mello Palheta’s Holiday Mainstay! Now in its 4th edition, the goal of this coffee is to fill every cup with warmth and cheer.  Whether you’re brewing cup after cup for your family, friends, and loved ones, or keeping it all to yourself, we hope you get to enjoy a cup of this in front of a fire or cuddled up on the couch as the soft snow falls outside your window."
115,85,Dika Gabe,28,2017-12-23 02:27:34.792,2017-12-29 02:58:37.713,"sweet, smooth, peach jam","This is a very exciting coffee for us to share, as it was purchased without reliance on the ever dominant Oromia union. Typically, for small roasters to purchase coffee from Ethiopia, we’re constrained to buying from large scale importers who purchase whole containers through the Oromia Union. As such, it can be very difficult for us to trace back exactly which Farmer’s Coopertive Union (FCU) produced the coffee, being left to operate with only the washing station name.

Thanks to the incredible work of Shared Source, they were able to work directly with the Sor Geba FCU which represents another 147 co-ops, and narrow down their purchase to two lots from the Dika Gabe washing station. This means that we have the ability to next year not only return to the washing station but to the specific lots from each co- op to potentially purchase from the exact same lot once again. This is almost a complete impossibility for small scale roasters, and represents a new frontier in Ethiopian coffee production that we at De Mello are super excited to share in.

Coffee proccessed at Dika Gabe are grown in accordance with traditional, and now legally mandated, organic cultivation methods in which other crops like false banana are interplanted with coffee trees in order to maintain healthy soil. Additionally, the Dika Gabe Co-op is a Technoserve supported Co-op, an initiative that aims to increase the profitability and sustainability of Ethiopia agricultural commodities like coffee.

This means they benefit from training and information sessions on improving coffee quality through processing and also receive an eco-pulper for demuciligation of coffees that uses significantly less water, a serious bonus in a country facing consistent drought conditions.

On top of all of this, the coffee is incredible in quality, one of our favourite ever washed Ethiopians. Its incredibly sweet and smooth, with a thick peach jam mouth feel and red fruit notes that linger beautifully well after the cup is finished!"
116,87,Ethiopia Gedeb Natural,4,2017-12-23 02:37:56.290,2017-12-29 02:58:37.713,"Mission fig, buttery, rosehip","It’s been 4 years since we’ve had a natural processed coffee. So, since it’s been that long, we wanted this one to be spectacular. Back in January, when our buyer was cupping the latest harvest in Addis, this natural processed lot of Gedeb from the Adinew family was particularly delicious. 

METAD is a third-generation family owned business with land in the Guji and Sidama zones. What’s really impressive about METAD is their commitment to their local community. With educational opportunities including university scholarships and sponsorship for a state-of-the-art elementary school with more than 700 students, and healthcare for employees - METAD is a positive presence. 

METAD is also expanding an Out-grower program designed to provide technical assistance, share modern farming equipment, and provide certification programs for more than 5,000 local farmers who are paid premiums for their cherry and second payments after coffee is sold. "
117,3379,Holiday Filter,4,2017-12-23 02:44:12.795,2019-11-20 15:36:07.323,"Cherry strudel, redberry jam, almonds",
117,88,Holiday Filter,4,2017-12-23 02:44:12.795,2017-12-29 02:58:37.713,"watermelon, cherry, pastry","Walking through La Colmena back in February, our green buyer tells us she couldn’t wipe the silly grin off her face. There was just SO. Much. Coffee. This year’s harvest is a true milestone for Arturo, who has been working tirelessly for the past few years to convert his farm to operating as Organic Certified. It’s a topic dear to his heart, and it’s always a favourite thing to talk about, usually chatting about what we are growing in our respective vegetable gardens back home in Peña Blanca, and in Vancouver, BC, as we wind up the foothills of Cielito in his truck.

We wish we could take you all to this farm. The pickers are visibly happy, a few with earbuds in, listening to Aventura (think Backstreet boys of Latin America), growing, singing along while picking deep crimson/purple Caturra and Catuai.  

We could tell you how much work Arturo puts into making sure his coffee is sweet as honey (hence the name, which means “The Beehive”). We could also tell you, how his focus on soil health has produced his tastiest lot to date with a whopping 50 bag harvest (Triple of what he normally produces), but instead, We think you should just try this coffee for yourselves.

Even back in February, and certainly in May when the bulk of the harvest was ripe, we knew that this coffee would be our Holiday filter lot for 2017. - Happy Holidays!"
118,2728,Ethiopia Gigessa,4,2017-12-23 02:47:39.235,2019-10-02 18:15:14.087,"Orange blossom, yellow plum, gooseberry",
118,89,Ethiopia Gigessa,4,2017-12-23 02:47:39.235,2017-12-29 02:58:37.713,"peach blossom, kiwi","Gigessa is a washing station owned by Faysel Abdosh, located in Shakiso in the south. The volumes coming out of this new (2014) washing station are already impressive, producing well over 10 containers of both washed and natural process. This particular lot is a Grade 1 that really stood out to our buyer when she was cupping countless lots back in Addis in January at the tail end of harvest season. 

The terroir of this area is special and among the highest grown coffees in the country. Heirloom varieties of surrounding forest are transferred to family smallholder plots over time and make up the flavour profile of this region. 

This marks our first Guji release of the season, and you bet we have a couple more vibrant intense lots from the south to tuck into as the weather cools down."
119,90,Holiday Espresso,4,2017-12-23 02:56:27.828,2017-12-29 02:58:37.713,"pineapple cake, creamy","La Bendción had an excellent harvest this year! They bounced back from leaf rust damage in a commendable way, with a return to full production, and one of the highest yields they have had. Ramon was ruthless with his pruning a few years ago, and with a few harvests to recover, the coffee is not only producing well, but the crop is healthier than it’s ever been - this means loads of sweetness.

Through the past few years, we were still showing our unwavering support as partners, still buying the small amounts that Ramon was able to produce. This is an important part of the story, because if he wasn’t able to sell his small yields at specialty prices a couple years back, it’s possible we wouldn’t see this full and wonderful return to normalcy - which in Ramon’s case is producing the vibrant, articulate, and sweet coffee you have in your cup today.

We are thrilled to offer La Bendicion as our signature Holiday Espresso for the season. The creamy texture, coupled with a sweetness that reminds us of pineapple cake is perfect for warming up fireside."
119,3433,Holiday Espresso,4,2017-12-23 02:56:27.828,2019-11-22 15:02:24.040,"Plum, pomegranate, vanilla",
120,86,Middle School Espresso,4,2017-12-23 02:58:51.382,2017-12-29 02:58:37.713,"cocoa, caramel, dried fruits",N/A
121,92,Natural Gesha,3,2017-12-31 17:48:06.275,2017-12-31 17:48:07.246,"Berries, lemon, grape, caramel, sugar cane, hibiscus",
122,93,Mardi Gras,29,2017-12-31 18:47:20.675,2017-12-31 18:47:21.589,,Decaf with oomph! Roasted dark for a lively taste and CO2/water processed too.
123,94,Kahawah Rwanda,29,2017-12-31 18:50:47.501,2017-12-31 18:50:48.522,,Kahawa (coffee in Swahili) is lively and playful with a nutty-malty base accented with tangy fruit/floral highlights.
124,95,Ooh La La,29,2017-12-31 18:52:53.576,2017-12-31 18:52:54.573,,"High altitude Andean grown coffee, smoky and sweet - but with an attitude."
125,96,Torea,30,2017-12-31 19:13:36.363,2017-12-31 19:13:37.267,"Strawberry, lemon, honey, black tea, passionfruit","Ethiopia sees its coffee production as a national issue, providing government-affiliated exchanges that oversee the grading and selling. But at its root, Ethiopia’s coffee is made by small farmers and Torea comes to us from a small group of farmers near the Torea village, Abaya district in the Yirgacheffe region of SNNPR. This Ethiopian heirloom varietal is grown at 1700 meters above sea level and washed in a wet mill in spring water. This lends to a light cup with a very unique strawberry and lemon taste with a sharp passionfruit finish that we think you will find it a very refreshing filter coffee."
126,258,Santa Lucia,30,2017-12-31 19:24:34.362,2018-09-06 14:40:08.686,"Stone Fruit, Toffee, Apple, Syrupy, Sweet and Lingering",
126,1147,Santa Lucia,30,2017-12-31 19:24:34.362,2019-02-13 18:19:49.419,"Fresh Berries, Caramel and White Chocolate",
126,97,Santa Lucia,30,2017-12-31 19:24:34.362,2017-12-31 19:24:35.349,"Stone fruit, molasses, spice, syrupy, sweet, lingering","Santa Lucía is a pristine tract of canopy rain forest on the side of an old volcanic mountain, named for Ricardo’s eldest daughter. Santa Lucia is the gem of the Barrantes operation, along with their coffee mill which they call Helsar de Zarcero; owned and operated by Ricardo Perez Barrantes who has over 30 years of experience in growing coffee. Ricardo and his team have developed the expertise and understand the nuances of processing the coffee seed in order to achieve its highest levels of quality.


To us at Transcend, Santa Lucia is a gem of a coffee. Not only because the coffee is exceptionally delicious year after year, or because the area surrounding the farm is stunning, but because the people behind it are some of the most genuinely passionate and progressive we’ve met in coffee. Ricardo Perez Barrantes started growing coffee here in 1986 with a commitment to environmentally sustainable production. He was among the first in the West Valley to start his own micro-mill, and see the potential to include coffee growers from his surrounding community.

Being the progressive growers that they are, Ricardo’s daughter Mariana visited Canada to learn about coffee roasting and espresso making with a desire to better understand how Santa Lucia is perceived by Canadian consumers. This means that between growing and roasting this coffee has gotten better every year we’ve bought from them."
127,98,Gregorio Gomez,30,2017-12-31 19:30:57.056,2017-12-31 19:30:58.030,"Maple syrup, raisin, spice, creamy, almond","Don Gregorio Gomez grew coffee on his 5 hectares of land until he passed away earlier this year. For years he brought his harvested cherries to the Bella Vista mill in Antigua, and his coffee was of such a consistently high quality that his coffee was kept as separate lots. Other coffees from around the Agua volcano that are processed at Bella Vista are blended together under the name Hunapu. We have bought coffee from this area for years, but this was the first year buying Don Gregorio’s coffee on its own. Transcend’s Green Buyer, Josh Hockin, decided to keep it separate because it was so delicious when he cupped it. We were very saddened to hear about his passing, but look forward to working with his son, Doroteo, who has taken over managing his land."
128,115,Windrush,28,2017-12-31 19:37:37.037,2018-01-09 02:08:44.773,"Blackcurrant, fresh cherry, toffee","Windrush is a medium-sized Estate (400 acres of coffee) on the very high and steep slopes of Kiambu County. The estate is famed for its exceptional tea and coffee growing – in fact it is the only estate remaining in Kenya that exclusively farms the most traditional of Kenyan varietals: SL28.

Altitudes reach well over 2200 masl where the tea grows, and coffee production averages an altitude of 1750masl. The Windrush/Yara Estates are among the oldest remaining estates in Kenya. In 1971 ownership was transferred from the original White Kenyan owners to Indigenous peoples, in line with land reforms across the country from the 1950s. The estates are now managed by locals trading as the Gatatha Farmers Co. Ltd.

Windrush itself is quite distinct in the Kenyan landscape – colder and wetter with lush riverine valleys, plenty of dams and ancient fig trees – and as such possesses a healthier, more drought resistant ecosystem. Great farm management practices include digging soil pits to retain rain water and prevent erosion and planting blue grass as ground cover for the same reason.

Processing is the traditional Double Fermentation in which cherries go through a disc depulper, and parchment coffee is fermented in traditional concrete tanks before washing and and then being returned for the second fermentation or soaking, overnight.

The clean coffee is the then moved to skin drying beds overnight, before raised- bed sun drying for a nice seven days.

We managed to secure this lot, and the AB, via the auction system – in our experience the most robust, transparent and fair way to ensure the farmer receives the highest price possible and that there is full traceability for the buyer and the producer."
128,99,Windrush,28,2017-12-31 19:37:37.037,2017-12-31 19:37:37.962,"Blackcurrant, fresh cherry, toffee","Windrush is a medium-sized Estate (400 acres of coffee) on the very high and steep slopes of Kiambu County. The estate is famed for its exceptional tea and coffee growing – in fact it is the only estate remaining in Kenya that exclusively farms the most traditional of Kenyan varietals: SL28.

Altitudes reach well over 2200 masl where the tea grows, and coffee production averages an altitude of 1750masl. The Windrush/Yara Estates are among the oldest remaining estates in Kenya. In 1971 ownership was transferred from the original White Kenyan owners to Indigenous peoples, in line with land reforms across the country from the 1950s. The estates are now managed by locals trading as the Gatatha Farmers Co. Ltd.

.
Windrush itself is quite distinct in the Kenyan landscape – colder and wetter with lush riverine valleys, plenty of dams and ancient fig trees – and as such possesses a healthier, more drought resistant ecosystem. Great farm management practices include digging soil pits to retain rain water and prevent erosion and planting blue grass as ground cover for the same reason.

Processing is the traditional Double Fermentation in which cherries go through a disc depulper, and parchment coffee is fermented in traditional concrete tanks before washing and and then being returned for the second fermentation or soaking, overnight.

The clean coffee is the then moved to skin drying beds overnight, before raised- bed sun drying for a nice seven days.

We managed to secure this lot, and the AB, via the auction system – in our experience the most robust, transparent and fair way to ensure the farmer receives the highest price possible and that there is full traceability for the buyer and the producer."
129,100,Limon Arboles,28,2017-12-31 19:45:21.879,2017-12-31 19:45:22.805,"Raspberry, lime, Mayan chocolate","We've purchased several times from Mierisch Farms, the iconic and perhaps revolutionary Nicaraguan estate farm run by Doc Mierisch and his family. This particular coffee we were drawn to trying due to its innovative processing. We're always looking for new processing forms to see what they can do to change the flavour of a coffee. We spoke with Erwin, Doc's son, who runs the day to day operations about how exactly this process work, and he gave us a few notes. 

“The coffee cherry is brought down from the farm (intact), where we have selected the ripest cherries, to the dry mill. Once at the dry mill we keep the cherries in the sack, and we sprinkle it with some water. We then allow a certain amount of controlled fermentation of the cherry. We are always keen to be monitoring the cherries during this time.

This could take around 24 to 36 hours, and the cherries are monitored constantly. Once you can see, and smell, that the cherries have reached the point of the most intense fruitiness. We then lay the cherries out on the patio, and we allow it to sun dry until it has an optimal humidity of 12%.

All lots are then placed in a well ventilated, and fresh, warehouse so that the beans can rest for a period of around 30 days, before it is finally shipped off.”

Doc Mierisch, returned to Nicarauga after a career as a doctor in America with the intention of revitalizing the farm and pushing forward coffee quality. In the resulting years, Mierisch farms has grown to be known world-wide as one of the best producers of Nicaraguan coffee. Along with experimental processing, they’ve also grown an incredible range of varieties from Pacamara to Javanica to the more common varietals, like this one, Bourbon."
